Timestamp,EFA,"Credited Energy Volume 
Battery MWh Output",Battery SoC,Day Ahead Price (EPEX),GB-ISEM Intraday 1 Price,DA HH Price,SSP,SBP,IDC Price,Imbalance Revenue,Imbalance Charge,DA MW,EPEX DA Revenues,EPEX 30 DA MW,EPEX 30 DA Revenue,IDA1 MW,IDA1 Revenue,IDC MW,IDC Revenue,SFFR Availability,SFFR Clearing Price,SFFR revenues,DCL Availability,DCL Clearing Price,DCL revenues,DCH Availability,DCH Clearing Price,DCH revenues,DML Availability,DML Clearing Price,DML revenues,DMH Availability,DMH Clearing Price,DMH revenues,DRL Availability,DRL Clearing Price,DRL revenues,DRH Availability,DRH Clearing Price,DRH revenues
01-09-2025 00:00,1,0,,23.2,26.86,24.69,10.73,10.73,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,4.69,0,0,3.51,0,0,6.89,0,0,4.14,0,0,9.63,0,0,3.43,0
01-09-2025 00:30,1,0,,23.2,23.9,22.4,28.02,28.02,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,4.69,0,0,3.51,0,0,6.89,0,0,4.14,0,0,9.63,0,0,3.43,0
01-09-2025 01:00,1,0,,15.7,25,20,26.93,26.93,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,4.69,0,0,3.51,0,0,6.89,0,0,4.14,0,0,9.63,0,0,3.43,0
01-09-2025 01:30,1,0,,15.7,25.63,20,9.86,9.86,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,4.69,0,0,3.51,0,0,6.89,0,0,4.14,0,0,9.63,0,0,3.43,0
01-09-2025 02:00,1,0,,13,25.63,24,2.77,2.77,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 02:30,1,0,,13,25,20.25,23.65,23.65,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 03:00,2,0,,9.2,24.8,20,48.8,48.8,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 03:30,2,0,,9.2,24.8,20,48.9,48.9,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 04:00,2,0,,12,33.8,25.8,32.59,32.59,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 04:30,2,0,,12,30,20,40.08,40.08,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 05:00,2,0,,22.3,28.3,18.58,96.7,96.7,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 05:30,2,0,,22.3,32.9,24.99,100,100,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,1.67,0,0,5.84,0,0,3.2,0,0,8.55,0,0,5.93,0,0,13.21,0
01-09-2025 06:00,2,0,,43.9,33.89,44,65.94,65.94,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 06:30,2,0,,43.9,68.8,74,78.75,78.75,,0,0,0,,0,0,0,0,0,0,7,3.55,12.425,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 07:00,3,0,,67.1,66.91,64.9,80.11,80.11,,0,0,0,,0,0,0,0,0,0,6,8,24,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 07:30,3,0,,67.1,81.5,73.1,21.04,21.04,,0,0,0,,0,0,0,0,0,0,5,8,20,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 08:00,3,0,,66,88,80,-6.57,-6.57,,0,0,0,,0,0,0,0,0,0,4,8,16,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 08:30,3,0,,66,92.6,84.69,21.71,21.71,,0,0,0,,0,0,0,0,0,0,4,8,16,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 09:00,3,0,,55.5,84.69,78.3,63.77,63.77,,0,0,0,,0,0,0,0,0,0,2,8,8,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 09:30,3,0,,55.5,70,65.32,-11.45,-11.45,,0,0,0,,0,0,0,0,0,0,1,8,4,0,12.21,0,0,2.37,0,0,15.37,0,0,3.68,0,0,18.43,0,0,5.82,0
01-09-2025 10:00,3,0,,42,67.85,66,-11.45,-11.45,,0,0,0,,0,0,0,0,0,0,3,8,12,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 10:30,3,0,,42,52,59.84,47.33,47.33,,0,0,0,,0,0,0,0,0,0,2,8,8,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 11:00,4,0,,27.1,33.97,44,18.98,18.98,,0,0,0,,0,0,0,0,0,0,4,6.36,12.72,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 11:30,4,0,,27.1,28.03,35.66,14.53,14.53,,0,0,0,,0,0,0,0,0,0,2,6.36,6.36,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 12:00,4,0,,12,22.57,29,1,1,,0,0,0,,0,0,0,0,0,0,1,6.36,3.18,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 12:30,4,0,,12,17.53,24,27.27,27.27,,0,0,0,,0,0,0,0,0,0,1,6.36,3.18,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 13:00,4,0,,9.1,6.02,15.5,15.5,15.5,,0,0,0,,0,0,0,0,0,0,0,6.36,0,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 13:30,4,0,,9.1,0,10,4.3,4.3,,0,0,0,,0,0,0,0,0,0,5,6.36,15.9,0,2.84,0,0,4.77,0,0,5.87,0,0,7.69,0,0,9.32,0,0,5.38,0
01-09-2025 14:00,4,0,,9.1,24,31.44,-17.32,-17.32,,0,0,0,,0,0,0,0,0,0,5,6.36,15.9,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 14:30,4,0,,9.1,24.56,27.77,-17.32,-17.32,,0,0,0,,0,0,0,0,0,0,0,6.36,0,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 15:00,5,0,,14.9,36.8,32,29.07,29.07,,0,0,0,,0,0,0,0,0,0,1,7.2,3.6,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 15:30,5,0,,14.9,46.4,41.6,34.67,34.67,,0,0,0,,0,0,0,0,0,0,4,7.2,14.4,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 16:00,5,0,,48.5,53.93,67.66,35.46,35.46,,0,0,0,,0,0,0,0,0,0,3,7.2,10.8,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 16:30,5,0,,48.5,74.82,82,32.22,32.22,,0,0,0,,0,0,0,0,0,0,4,7.2,14.4,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 17:00,5,0,,72.9,64.88,70,54.44,54.44,,0,0,0,,0,0,0,0,0,0,6,7.2,21.6,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 17:30,5,0,,72.9,73.68,83.3,69.3,69.3,,0,0,0,,0,0,0,0,0,0,6,7.2,21.6,0,5.08,0,0,4.45,0,0,8.43,0,0,8.66,0,0,11.03,0,0,11.81,0
01-09-2025 18:00,5,0,,89.62,92.7,95.7,108,108,,0,0,0,,0,0,0,0,0,0,5,7.2,18,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 18:30,5,0,,89.62,101.67,99,115,115,,0,0,0,,0,0,0,0,0,0,6,7.2,21.6,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 19:00,6,0,,99.2,104.08,105.4,114,114,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 19:30,6,0,,99.2,110.4,104.29,94.4,94.4,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 20:00,6,0,,99,107.2,103.29,92,92,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 20:30,6,0,,99,110,99.3,60.59,60.59,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 21:00,6,0,,87.4,113.6,100,66.67,66.67,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 21:30,6,0,,87.4,96,83.04,92.75,92.75,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,7.57,0,0,3.01,0,0,11.58,0,0,0.7,0,0,14.56,0,0,-0.77,0
01-09-2025 22:00,6,0,,74.28,74.92,79.5,58,58,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
01-09-2025 22:30,6,0,,74.28,71.86,72,50,50,,0,0,0,,0,0,0,0,0,0,7,8.44,29.54,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
01-09-2025 23:00,1,0,,68.1,70,70,50,50,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
01-09-2025 23:30,1,0,,68.1,70,70,70.51,70.51,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
02-09-2025 00:00,1,0,,59.5,67.6,72,96.9,96.9,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
02-09-2025 00:30,1,0,,59.5,72,72,99,99,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
02-09-2025 01:00,1,0,,59.5,74.17,70,96.95,96.95,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
02-09-2025 01:30,1,0,,59.5,74.17,70,96.9,96.9,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,1.37,0,0,3.72,0,0,4.22,0,0,2.5,0,0,11.76,0,0,-4.15,0
02-09-2025 02:00,1,0,,64,75,70,60.59,60.59,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 02:30,1,0,,64,73.31,70,94,94,,0,0,0,,0,0,0,0,0,0,7,2.89,10.115,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 03:00,2,0,,67,76.31,70,59.67,59.67,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 03:30,2,0,,67,76,71,60.08,60.08,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 04:00,2,0,,68.2,85,80,94,94,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 04:30,2,0,,68.2,88,80,94,94,,0,0,0,,0,0,0,0,0,0,6,3.12,9.36,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 05:00,2,0,,77.12,87.7,84,70.04,70.04,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 05:30,2,0,,77.12,84.3,84,70.55,70.55,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,2.25,0,0,1.91,0,0,4.53,0,0,1.37,0,0,11.91,0,0,-3.56,0
02-09-2025 06:00,2,0,,89.6,85.5,87,74.43,74.43,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 06:30,2,0,,89.6,86.3,88,81.27,81.27,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 07:00,3,0,,94,90,91.5,102.42,102.42,,0,0,0,,0,0,0,0,0,0,6,6.05,18.15,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 07:30,3,0,,94,95.3,96.79,102.95,102.95,,0,0,0,,0,0,0,0,0,0,5,6.05,15.125,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 08:00,3,0,,93.1,92,93.3,96.92,96.92,,0,0,0,,0,0,0,0,0,0,5,6.05,15.125,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 08:30,3,0,,93.1,91.5,89,59.38,59.38,,0,0,0,,0,0,0,0,0,0,3,6.05,9.075,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 09:00,3,0,,86,88,90,54.47,54.47,,0,0,0,,0,0,0,0,0,0,2,6.05,6.05,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 09:30,3,0,,86,84.1,85.63,44.29,44.29,,0,0,0,,0,0,0,0,0,0,2,6.05,6.05,0,4,0,0,0.58,0,0,6.05,0,0,-0.08,0,0,13.72,0,0,-7.59,0
02-09-2025 10:00,3,0,,77.7,78,77,50.6,50.6,,0,0,0,,0,0,0,0,0,0,1,6.05,3.025,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 10:30,3,0,,77.7,77.7,77,99.75,99.75,,0,0,0,,0,0,0,0,0,0,0,6.05,0,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 11:00,4,0,,74.9,73.8,75.27,79.72,79.72,,0,0,0,,0,0,0,0,0,0,0,4.5,0,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 11:30,4,0,,74.9,74.1,75,47,47,,0,0,0,,0,0,0,0,0,0,0,4.5,0,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 12:00,4,0,,72.56,73.5,75,50.5,50.5,,0,0,0,,0,0,0,0,0,0,3,4.5,6.75,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 12:30,4,0,,72.56,73.5,75,50.6,50.6,,0,0,0,,0,0,0,0,0,0,4,4.5,9,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 13:00,4,0,,71.3,71,74.09,52.16,52.16,,0,0,0,,0,0,0,0,0,0,4,4.5,9,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 13:30,4,0,,71.3,71,73,54,54,,0,0,0,,0,0,0,0,0,0,3,4.5,6.75,0,2.19,0,0,1.56,0,0,4.04,0,0,2.23,0,0,11.48,0,0,-5.19,0
02-09-2025 14:00,4,0,,72.9,73.4,74.92,96.9,96.9,,0,0,0,,0,0,0,0,0,0,3,4.5,6.75,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 14:30,4,0,,72.9,74.6,75.5,104,104,,0,0,0,,0,0,0,0,0,0,3,4.5,6.75,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 15:00,5,0,,77.5,77,77.06,99.75,99.75,,0,0,0,,0,0,0,0,0,0,4,5.17,10.34,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 15:30,5,0,,77.5,77.06,75.8,55.75,55.75,,0,0,0,,0,0,0,0,0,0,3,5.17,7.755,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 16:00,5,0,,83.79,80.24,80.33,85.47,85.47,,0,0,0,,0,0,0,0,0,0,4,5.17,10.34,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 16:30,5,0,,83.79,84.7,85,86.62,86.62,,0,0,0,,0,0,0,0,0,0,5,5.17,12.925,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 17:00,5,0,,93,92.5,92,128.75,128.75,,0,0,0,,0,0,0,0,0,0,5,5.17,12.925,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 17:30,5,0,,93,95.3,98.5,126.25,126.25,,0,0,0,,0,0,0,0,0,0,5,5.17,12.925,0,4.33,0,0,0.85,0,0,7.5,0,0,1.2,0,0,12.83,0,0,-4.89,0
02-09-2025 18:00,5,0,,103.4,108,103.29,128.75,128.75,,0,0,0,,0,0,0,0,0,0,6,5.17,15.51,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 18:30,5,0,,103.4,109,104,128.75,128.75,,0,0,0,,0,0,0,0,0,0,7,5.17,18.095,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 19:00,6,0,,105.9,106,106,70.51,70.51,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 19:30,6,0,,105.9,106.6,105.9,65,65,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 20:00,6,0,,98.5,97,98.5,66.01,66.01,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 20:30,6,0,,98.5,92,93.5,66,66,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 21:00,6,0,,86.1,84.7,86.15,124,124,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 21:30,6,0,,86.1,76.5,78,62.6,62.6,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,4,0,0,0.75,0,0,7.71,0,0,-0.03,0,0,14.56,0,0,-5.97,0
02-09-2025 22:00,6,0,,80.8,82.7,84.2,63,63,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
02-09-2025 22:30,6,0,,80.8,74.7,70,63,63,,0,0,0,,0,0,0,0,0,0,7,7.3,25.55,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
02-09-2025 23:00,1,0,,80,80,77,57.5,57.5,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
02-09-2025 23:30,1,0,,80,88.1,83,104.72,104.72,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
03-09-2025 00:00,1,0,,76.7,85.2,78.57,89.74,89.74,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
03-09-2025 00:30,1,0,,76.7,78.68,76.18,91.93,91.93,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
03-09-2025 01:00,1,0,,73.5,78,73.5,105,105,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
03-09-2025 01:30,1,0,,73.5,76.25,73.18,85.15,85.15,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,2.25,0,0,0.95,0,0,4.03,0,0,-0.01,0,0,13.33,0,0,-7.51,0
03-09-2025 02:00,1,0,,70.6,73.11,71.05,83.45,83.45,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 02:30,1,0,,70.6,70.9,68,80.65,80.65,,0,0,0,,0,0,0,0,0,0,7,1.55,5.425,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 03:00,2,0,,69,69,69.1,81.38,81.38,,0,0,0,,0,0,0,0,0,0,6,3.12,9.36,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 03:30,2,0,,69,68.76,69.1,106.14,106.14,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 04:00,2,0,,69.7,69.1,71.15,109.92,109.92,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 04:30,2,0,,69.7,68.1,70.02,115.78,115.78,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 05:00,2,0,,72.1,76.39,74.07,119.57,119.57,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 05:30,2,0,,72.1,77.86,74.72,130,130,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,1.76,0,0,1.6,0,0,3.95,0,0,1.32,0,0,13.85,0,0,-4.98,0
03-09-2025 06:00,2,0,,79.85,82.82,83,116,116,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 06:30,2,0,,79.85,90.3,94.4,115,115,,0,0,0,,0,0,0,0,0,0,7,3.12,10.92,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 07:00,3,0,,85.2,88.99,88.2,130,130,,0,0,0,,0,0,0,0,0,0,7,2.5,8.75,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 07:30,3,0,,85.2,94.8,95,117.5,117.5,,0,0,0,,0,0,0,0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 08:00,3,0,,92.7,98,92.7,113,113,,0,0,0,,0,0,0,0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 08:30,3,0,,92.7,97,92.6,115,115,,0,0,0,,0,0,0,0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 09:00,3,0,,90.4,98.4,90,136,136,,0,0,0,,0,0,0,0,0,0,7,2.5,8.75,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 09:30,3,0,,90.4,94,86,132,132,,0,0,0,,0,0,0,0,0,0,6,2.5,7.5,0,4.5,0,0,0.97,0,0,7.67,0,0,0.09,0,0,17.56,0,0,-7.72,0
03-09-2025 10:00,3,0,,82,95,90.98,113,113,,0,0,0,,0,0,0,0,0,0,4,2.5,5,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13,0,0,-4.41,0
03-09-2025 10:30,3,0,,82,89.4,88.42,57.02,57.02,,0,0,0,,0,0,0,0,0,0,5,2.5,6.25,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13,0,0,-4.41,0
03-09-2025 11:00,4,0,,74,80.8,77.1,56.01,56.01,,0,0,0,,0,0,0,0,0,0,2,4.5,4.5,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13,0,0,-4.41,0
03-09-2025 11:30,4,0,,74,78.85,80.1,54.76,54.76,,0,0,0,,0,0,0,0,0,0,0,4.5,0,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13,0,0,-4.41,0
03-09-2025 12:00,4,0,,71.4,85.2,81.89,56.01,56.01,,0,0,0,,0,0,0,0,0,0,3,4.5,6.75,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13,0,0,-4.41,0
03-09-2025 12:30,4,0,,71.4,80.8,81,98.94,98.94,,0,0,0,,0,0,0,0,0,0,3,4.5,6.75,0,2.06,0,0,3.16,0,0,4.57,0,0,1.67,0,0,13,0,0,-4.41,0
